"Well Name","Producing Time (days)","Oil Rate (bbl/day)"
"Cordell Smedley #17H",34,318.585748209825
"Cordell Smedley #17H",35,309.636470635307
"Cordell Smedley #17H",36,337.226889799163
"Cordell Smedley #17H",37,334.591780853778
"Cordell Smedley #17H",38,326.48577912977
"Cordell Smedley #17H",39,352.138370594668
"Cordell Smedley #17H",40,339.808848284291
"Cordell Smedley #17H",41,343.348199474072
"Cordell Smedley #17H",42,333.617633405122
"Cordell Smedley #17H",43,332.791741481737
"Cordell Smedley #17H",44,332.325668825081
"Cordell Smedley #17H",45,317.291939731819
"Cordell Smedley #17H",46,315.273313646119
"Cordell Smedley #17H",47,320.257192567608
"Cordell Smedley #17H",48,313.819874479267
"Cordell Smedley #17H",49,328.926809080183
"Cordell Smedley #17H",50,320.900641500583
"Cordell Smedley #17H",51,324.705818002113
"Cordell Smedley #17H",52,343.954985272225
"Cordell Smedley #17H",53,312.391039214224
"Cordell Smedley #17H",54,328.316260523952
"Cordell Smedley #17H",55,323.668207474076
"Cordell Smedley #17H",56,311.495620268792
"Cordell Smedley #17H",57,329.161832767789
"Cordell Smedley #17H",58,327.150179470806
"Cordell Smedley #17H",59,301.820349276195
"Cordell Smedley #17H",60,332.452241939957
"Cordell Smedley #17H",61,310.164818457159
"Cordell Smedley #17H",62,303.215452348788
"Cordell Smedley #17H",63,333.915846582336
"Cordell Smedley #17H",64,300.886240767672
"Cordell Smedley #17H",65,313.326856560737
"Cordell Smedley #17H",66,318.350172183951
"Cordell Smedley #17H",67,320.284733623715
"Cordell Smedley #17H",68,294.458434927784
"Cordell Smedley #17H",69,310.087774522995
"Cordell Smedley #17H",70,295.194919346208
"Cordell Smedley #17H",71,314.155872158352
"Cordell Smedley #17H",72,310.100232109714
"Cordell Smedley #17H",73,296.723408694157
"Cordell Smedley #17H",74,318.083533464632
"Cordell Smedley #17H",75,305.817211387731
"Cordell Smedley #17H",76,276.358616060412
"Cordell Smedley #17H",77,287.881661701585
"Cordell Smedley #17H",78,313.210928042723
"Cordell Smedley #17H",79,297.971520178411
"Cordell Smedley #17H",80,295.40814455089
"Cordell Smedley #17H",81,301.994042823317
"Cordell Smedley #17H",82,303.987699284571
"Cordell Smedley #17H",83,283.47046147709
"Cordell Smedley #17H",84,282.082157412218
"Cordell Smedley #17H",85,295.348716697484
"Cordell Smedley #17H",86,284.105476570929
"Cordell Smedley #17H",87,313.293900566687
"Cordell Smedley #17H",88,291.736994796972
"Cordell Smedley #17H",89,282.145532648702
"Cordell Smedley #17H",90,297.109928231745
"Cordell Smedley #17H",91,280.164774828333
"Cordell Smedley #17H",92,278.193773345822
"Cordell Smedley #17H",93,304.431251590054
"Cordell Smedley #17H",94,280.34896020339
"Cordell Smedley #17H",95,268.981922970109
"Cordell Smedley #17H",96,281.485341745211
"Cordell Smedley #17H",97,264.440656802961
"Cordell Smedley #17H",98,265.554516767184
"Cordell Smedley #17H",99,284.269358855452
"Cordell Smedley #17H",100,265.8969730801
"Cordell Smedley #17H",101,278.05385312041
"Cordell Smedley #17H",102,286.148373757765
"Cordell Smedley #17H",103,286.611270120257
"Cordell Smedley #17H",104,276.779422384925
"Cordell Smedley #17H",105,285.234358966348
"Cordell Smedley #17H",106,267.952157998651
"Cordell Smedley #17H",107,277.736457717212
"Cordell Smedley #17H",108,271.287928816058
"Cordell Smedley #17H",109,263.896087533147
"Cordell Smedley #17H",110,286.353101600375
"Cordell Smedley #17H",111,261.069300166679
"Cordell Smedley #17H",112,268.232279445181
"Cordell Smedley #17H",113,270.518173949796
"Cordell Smedley #17H",114,245.4208765092
"Cordell Smedley #17H",115,256.929140926411
"Cordell Smedley #17H",116,261.458266717808
"Cordell Smedley #17H",117,272.807055642893
"Cordell Smedley #17H",118,263.442144865914
"Cordell Smedley #17H",119,256.430640568666
"Cordell Smedley #17H",120,262.1718885449
"Cordell Smedley #17H",121,282.863555299793
"Cordell Smedley #17H",122,263.405495987785
"Cordell Smedley #17H",123,258.746015376351
"Cordell Smedley #17H",124,273.985704349111
"Cordell Smedley #17H",125,236.682667171565
"Cordell Smedley #17H",126,264.912614837504
"Cordell Smedley #17H",127,266.166164891956
"Cordell Smedley #17H",128,266.353752734304
"Cordell Smedley #17H",129,254.126428188789
"Cordell Smedley #17H",130,249.1003802924
"Cordell Smedley #17H",131,246.022393902607
"Cordell Smedley #17H",132,252.976363735166
"Cordell Smedley #17H",133,261.086834021666
"Cordell Smedley #17H",134,251.214754197908
"Cordell Smedley #17H",135,266.159266990124
"Cordell Smedley #17H",136,249.959653308412
"Cordell Smedley #17H",137,255.691418646574
"Cordell Smedley #17H",138,258.20750059776
"Cordell Smedley #17H",139,243.39262704076
"Cordell Smedley #17H",140,255.533566119475
"Cordell Smedley #17H",141,247.658655006557
"Cordell Smedley #17H",142,244.296668821542
"Cordell Smedley #17H",143,247.953425991346
"Cordell Smedley #17H",144,239.917644443056
"Cordell Smedley #17H",145,254.306477262543
"Cordell Smedley #17H",146,252.546317554761
"Cordell Smedley #17H",147,51.4873679120975
"Cordell Smedley #17H",148,32.2842276478588
"Cordell Smedley #17H",149,40.4505294965181
"Cordell Smedley #17H",150,38.4341779582434
"Cordell Smedley #17H",151,47.8565167784584
"Cordell Smedley #17H",152,32.7490899279828
"Cordell Smedley #17H",153,42.9149293260236
"Cordell Smedley #17H",154,31.2753531062143
"Cordell Smedley #17H",155,45.3147078116005
"Cordell Smedley #17H",156,42.7125960115452
"Cordell Smedley #17H",157,31.3678376906533
"Cordell Smedley #17H",158,49.4693318824737
"Cordell Smedley #17H",159,229.553630018412
"Cordell Smedley #17H",160,225.66630794888
"Cordell Smedley #17H",161,247.076385596375
"Cordell Smedley #17H",162,225.441266391194
"Cordell Smedley #17H",163,217.20842669858
"Cordell Smedley #17H",164,239.81424131473
"Cordell Smedley #17H",165,225.04778408945
"Cordell Smedley #17H",166,248.644262970969
"Cordell Smedley #17H",167,212.186568893634
"Cordell Smedley #17H",168,221.939809049382
"Cordell Smedley #17H",169,231.370662208659
"Cordell Smedley #17H",170,230.440897844562
"Cordell Smedley #17H",171,234.30932367508
"Cordell Smedley #17H",172,209.864282362122
"Cordell Smedley #17H",173,227.628793406577
"Cordell Smedley #17H",174,223.826050711068
"Cordell Smedley #17H",175,214.721955488182
"Cordell Smedley #17H",176,232.629924081654
"Cordell Smedley #17H",177,242.470364208279
"Cordell Smedley #17H",178,224.955121167397
"Cordell Smedley #17H",179,228.112467359338
"Cordell Smedley #17H",180,214.765351880029
"Cordell Smedley #17H",181,223.640554878657
"Cordell Smedley #17H",182,232.906746197867
"Cordell Smedley #17H",183,222.196832616473
"Cordell Smedley #17H",184,225.24024233162
"Cordell Smedley #17H",185,219.136764924288
"Cordell Smedley #17H",186,221.342345612226
"Cordell Smedley #17H",187,227.750201464954
"Cordell Smedley #17H",188,229.579603009329
"Cordell Smedley #17H",189,215.437026057697
"Cordell Smedley #17H",190,221.683934130308
"Cordell Smedley #17H",191,216.544992300502
"Cordell Smedley #17H",192,216.820961374026
"Cordell Smedley #17H",193,220.868283291085
"Cordell Smedley #17H",194,215.185919946488
"Cordell Smedley #17H",195,214.325635527517
"Cordell Smedley #17H",196,234.247539361556
"Cordell Smedley #17H",197,204.486227620285
"Cordell Smedley #17H",198,209.190732856904
"Cordell Smedley #17H",199,223.665754986743
"Cordell Smedley #17H",200,227.84178014419
"Cordell Smedley #17H",201,223.435668976437
"Cordell Smedley #17H",202,198.933954764854
"Cordell Smedley #17H",203,213.401928387071
"Cordell Smedley #17H",204,232.320698688922
"Cordell Smedley #17H",205,200.907044157374
"Cordell Smedley #17H",206,226.089126568755
"Cordell Smedley #17H",207,195.818076457355
"Cordell Smedley #17H",208,223.662064638503
"Cordell Smedley #17H",209,204.99194540757
"Cordell Smedley #17H",210,222.83270909815
"Cordell Smedley #17H",211,200.490487728617
"Cordell Smedley #17H",212,222.486195052803
"Cordell Smedley #17H",213,212.510517635932
"Cordell Smedley #17H",214,215.499013939268
"Cordell Smedley #17H",215,201.144260475634
"Cordell Smedley #17H",216,215.958303184726
"Cordell Smedley #17H",217,238.862053317103
"Cordell Smedley #17H",218,202.288912747339
"Cordell Smedley #17H",219,202.325891642806
"Cordell Smedley #17H",220,213.818619995072
"Cordell Smedley #17H",221,204.671227251706
"Cordell Smedley #17H",222,208.521643099176
"Cordell Smedley #17H",223,200.193268445408
"Cordell Smedley #17H",224,204.902153898844
"Cordell Smedley #17H",225,212.795740071834
"Cordell Smedley #17H",226,213.101498853771
"Cordell Smedley #17H",227,198.193562073841
"Cordell Smedley #17H",228,189.316966102853
"Cordell Smedley #17H",229,196.593204226165
"Cordell Smedley #17H",230,223.27306654904
"Cordell Smedley #17H",231,191.840671479244
"Cordell Smedley #17H",232,203.886779640537
"Cordell Smedley #17H",233,204.326072219927
"Cordell Smedley #17H",234,196.834175556477
"Cordell Smedley #17H",235,203.120174302819
"Cordell Smedley #17H",236,183.847628751742
"Cordell Smedley #17H",237,202.39384788089
"Cordell Smedley #17H",238,208.812853859307
"Cordell Smedley #17H",239,205.191779081503
"Cordell Smedley #17H",240,208.170764728414
"Cordell Smedley #17H",241,198.193926060546
"Cordell Smedley #17H",242,192.001072474397
"Cordell Smedley #17H",243,187.760346681233
"Cordell Smedley #17H",244,222.926286705028
"Cordell Smedley #17H",245,208.812321928283
"Cordell Smedley #17H",246,194.336551703058
"Cordell Smedley #17H",247,187.889222838316
"Cordell Smedley #17H",248,192.115814568033
"Cordell Smedley #17H",249,203.205829280279
"Cordell Smedley #17H",250,206.4846946402
"Cordell Smedley #17H",251,194.38336703162
"Cordell Smedley #17H",252,201.435649936683
"Cordell Smedley #17H",253,185.934220944713
"Cordell Smedley #17H",254,192.256966298032
"Christie Smyers #14H",0,132.645816840009
"Christie Smyers #14H",1,192.653064802963
"Christie Smyers #14H",2,176.940334133596
"Christie Smyers #14H",3,221.592720115116
"Christie Smyers #14H",4,279.919305521854
"Christie Smyers #14H",5,269.70428531087
"Christie Smyers #14H",6,262.747206000808
"Christie Smyers #14H",7,372.670203849383
"Christie Smyers #14H",8,385.874357224722
"Christie Smyers #14H",9,387.24130589018
"Christie Smyers #14H",10,425.567270573222
"Christie Smyers #14H",11,478.862651247584
"Christie Smyers #14H",12,506.36797973984
"Christie Smyers #14H",13,524.407971802946
"Christie Smyers #14H",14,615.642486451765
"Christie Smyers #14H",15,608.931348968354
"Christie Smyers #14H",16,631.109987234782
"Christie Smyers #14H",17,700.577736876441
"Christie Smyers #14H",18,738.388214798375
"Christie Smyers #14H",19,731.34435427343
"Christie Smyers #14H",20,776.684810589793
"Christie Smyers #14H",21,767.970566269799
"Christie Smyers #14H",22,782.725065943938
"Christie Smyers #14H",23,844.59071406513
"Christie Smyers #14H",24,867.246217834667
"Christie Smyers #14H",25,845.534785661057
"Christie Smyers #14H",26,886.244333910922
"Christie Smyers #14H",27,860.65472938057
"Christie Smyers #14H",28,792.104965802168
"Christie Smyers #14H",29,823.599352786462
"Christie Smyers #14H",30,824.105656201082
"Christie Smyers #14H",31,862.999894815956
"Christie Smyers #14H",32,811.268067837435
"Christie Smyers #14H",33,782.565470732591
"Christie Smyers #14H",34,796.397343427548
"Christie Smyers #14H",35,773.033762825935
"Christie Smyers #14H",36,102.359919821946
"Christie Smyers #14H",37,91.6855911818657
"Christie Smyers #14H",38,114.422390111384
"Christie Smyers #14H",39,85.4821123189112
"Christie Smyers #14H",40,110.065230876773
"Christie Smyers #14H",41,96.7635527418525
"Christie Smyers #14H",42,78.9469101275871
"Christie Smyers #14H",43,753.566276051851
"Christie Smyers #14H",44,786.25641187351
"Christie Smyers #14H",45,768.620070346557
"Christie Smyers #14H",46,780.822768467967
"Christie Smyers #14H",47,762.141717409343
"Christie Smyers #14H",48,760.437889670414
"Christie Smyers #14H",49,741.196198954416
"Christie Smyers #14H",50,771.304440451173
"Christie Smyers #14H",51,767.675326311395
"Christie Smyers #14H",52,706.705037462332
"Christie Smyers #14H",53,763.413320600373
"Christie Smyers #14H",54,745.747093673336
"Christie Smyers #14H",55,748.008847899999
"Christie Smyers #14H",56,700.616777510496
"Christie Smyers #14H",57,772.082704441684
"Christie Smyers #14H",58,685.330142846799
"Christie Smyers #14H",59,692.243555212602
"Christie Smyers #14H",60,692.597972711126
"Christie Smyers #14H",61,700.143658915284
"Christie Smyers #14H",62,698.889011946994
"Christie Smyers #14H",63,712.481932279261
"Christie Smyers #14H",64,705.237881378601
"Christie Smyers #14H",65,690.48086505799
"Christie Smyers #14H",66,701.534897110852
"Christie Smyers #14H",67,739.08691628442
"Christie Smyers #14H",68,695.619441679146
"Christie Smyers #14H",69,731.834396121661
"Christie Smyers #14H",70,732.396662461082
"Christie Smyers #14H",71,733.837005867183
"Christie Smyers #14H",72,661.984691826831
"Christie Smyers #14H",73,671.149335462348
"Christie Smyers #14H",74,658.062583599356
"Christie Smyers #14H",75,720.357808367136
"Christie Smyers #14H",76,679.193604765402
"Christie Smyers #14H",77,692.963412497296
"Christie Smyers #14H",78,687.681419410543
"Christie Smyers #14H",79,693.746608505173
"Christie Smyers #14H",80,659.269768255458
"Christie Smyers #14H",81,601.311954334957
"Christie Smyers #14H",82,643.902660864293
"Christie Smyers #14H",83,688.084193157482
"Christie Smyers #14H",84,617.418140049483
"Christie Smyers #14H",85,656.054367987354
"Christie Smyers #14H",86,636.034956391635
"Christie Smyers #14H",87,673.692429628932
"Christie Smyers #14H",88,669.920847242249
"Christie Smyers #14H",89,635.15424722421
"Christie Smyers #14H",90,618.801309912795
"Christie Smyers #14H",91,668.289681486159
"Christie Smyers #14H",92,651.445390529863
"Christie Smyers #14H",93,657.923102942016
"Christie Smyers #14H",94,659.659177600598
"Christie Smyers #14H",95,633.923531841533
"Christie Smyers #14H",96,607.570456713202
"Christie Smyers #14H",97,635.338619220619
"Christie Smyers #14H",98,646.045784872857
"Christie Smyers #14H",99,628.339763347862
"Christie Smyers #14H",100,611.351344017682
"Christie Smyers #14H",101,650.11918108859
"Christie Smyers #14H",102,640.79198081169
"Christie Smyers #14H",103,634.95751836696
"Christie Smyers #14H",104,616.399544364503
"Christie Smyers #14H",105,624.686059411342
"Christie Smyers #14H",106,641.701370097016
"Christie Smyers #14H",107,634.379371315755
"Christie Smyers #14H",108,564.473384529005
"Christie Smyers #14H",109,614.038023071443
"Christie Smyers #14H",110,632.515278245915
"Christie Smyers #14H",111,563.777835808643
"Christie Smyers #14H",112,640.13312793329
"Christie Smyers #14H",113,630.300647416487
"Christie Smyers #14H",114,610.999723234545
"Christie Smyers #14H",115,576.039543458751
"Christie Smyers #14H",116,632.606198703548
"Christie Smyers #14H",117,630.703443099295
"Christie Smyers #14H",118,618.391089971841
"Christie Smyers #14H",119,602.148125545102
"Christie Smyers #14H",120,557.761345268689
"Christie Smyers #14H",121,625.15021992853
"Christie Smyers #14H",122,600.991795361635
"Christie Smyers #14H",123,605.983540701532
"Christie Smyers #14H",124,622.84003904775
"Christie Smyers #14H",125,610.109655972009
"Christie Smyers #14H",126,604.917248905551
"Christie Smyers #14H",127,576.419040357189
"Christie Smyers #14H",128,550.693034678483
"Christie Smyers #14H",129,587.621214424851
"Christie Smyers #14H",130,564.061613810565
"Christie Smyers #14H",131,554.233632257918
"Christie Smyers #14H",132,562.449201316254
"Christie Smyers #14H",133,626.870078933254
"Christie Smyers #14H",134,608.571884830445
"Christie Smyers #14H",135,555.187586266695
"Christie Smyers #14H",136,561.225602585401
"Christie Smyers #14H",137,608.511208035904
"Christie Smyers #14H",138,589.170349570199
"Christie Smyers #14H",139,578.552489712227
"Christie Smyers #14H",140,567.451134319683
"Christie Smyers #14H",141,561.936302823224
"Christie Smyers #14H",142,543.385639793686
"Christie Smyers #14H",143,516.749244306701
"Christie Smyers #14H",144,550.073044478523
"Christie Smyers #14H",145,580.56705151293
"Christie Smyers #14H",146,565.094865892614
"Christie Smyers #14H",147,542.663853255059
"Christie Smyers #14H",148,559.575336069033
"Christie Smyers #14H",149,532.65673915192
"Christie Smyers #14H",150,540.410129598476
"Christie Smyers #14H",151,526.265364358577
"Christie Smyers #14H",152,604.19494678632
"Christie Smyers #14H",153,524.807117150801
"Christie Smyers #14H",154,558.767805699352
"Christie Smyers #14H",155,539.599086353402
"Christie Smyers #14H",156,502.98220945585
"Christie Smyers #14H",157,548.14396113888
"Christie Smyers #14H",158,553.991533413873
"Christie Smyers #14H",159,549.619796474448
"Christie Smyers #14H",160,532.349621538205
"Christie Smyers #14H",161,545.785653891325
"Christie Smyers #14H",162,540.819092964161
"Christie Smyers #14H",163,530.971296263902
"Christie Smyers #14H",164,518.036992820742
"Christie Smyers #14H",165,517.049574815939
"Christie Smyers #14H",166,107.117090221525
"Christie Smyers #14H",167,93.4013203704409
"Christie Smyers #14H",168,544.886137267583
"Christie Smyers #14H",169,114.220250462195
"Christie Smyers #14H",170,127.642822977684
"Christie Smyers #14H",171,129.89298016427
"Christie Smyers #14H",172,122.862112463576
"Christie Smyers #14H",173,90.2431894628671
"Christie Smyers #14H",174,112.552865106262
"Christie Smyers #14H",175,86.4755122825896
"Christie Smyers #14H",176,101.149865688891
"Christie Smyers #14H",177,80.002360146658
"Christie Smyers #14H",178,89.7828702748809
"Christie Smyers #14H",179,515.671089270112
"Christie Smyers #14H",180,503.840703488804
"Christie Smyers #14H",181,515.467112134614
"Christie Smyers #14H",182,522.612773173266
"Christie Smyers #14H",183,511.334998394359
"Christie Smyers #14H",184,462.381918396132
"Christie Smyers #14H",185,507.719110353528
"Christie Smyers #14H",186,502.974248385973
"Christie Smyers #14H",187,528.79340056265
"Christie Smyers #14H",188,506.448185725627
"Christie Smyers #14H",189,493.021469713544
"Christie Smyers #14H",190,508.790470121051
"Christie Smyers #14H",191,518.329922123792
"Christie Smyers #14H",192,499.720255200238
"Christie Smyers #14H",193,490.323184947431
"Christie Smyers #14H",194,452.755841351617
"Christie Smyers #14H",195,536.470437356661
"Christie Smyers #14H",196,517.415656836542
"Christie Smyers #14H",197,518.797364106242
"Christie Smyers #14H",198,467.88300059892
"Christie Smyers #14H",199,529.442824554143
"Christie Smyers #14H",200,476.227161031404
"Christie Smyers #14H",201,474.591328300367
"Christie Smyers #14H",202,452.776543345815
"Christie Smyers #14H",203,525.849157849292
"Christie Smyers #14H",204,490.000478595825
"Christie Smyers #14H",205,502.543206500953
"Christie Smyers #14H",206,478.30561269281
"Christie Smyers #14H",207,445.830520198022
"Christie Smyers #14H",208,504.225578324434
"Christie Smyers #14H",209,475.389002439986
"Rodrigo Northam #14H",0,61.1215633991293
"Rodrigo Northam #14H",1,74.4526947528642
"Rodrigo Northam #14H",2,110.515204581046
"Rodrigo Northam #14H",3,108.959922765
"Rodrigo Northam #14H",4,130.120011675046
"Rodrigo Northam #14H",5,139.840864380623
"Rodrigo Northam #14H",6,174.351382883256
"Rodrigo Northam #14H",7,180.349166512359
"Rodrigo Northam #14H",8,218.935417668562
"Rodrigo Northam #14H",9,222.070414272377
"Rodrigo Northam #14H",10,258.870367057289
"Rodrigo Northam #14H",11,261.520863762466
"Rodrigo Northam #14H",12,285.834198391183
"Rodrigo Northam #14H",13,303.626813581057
"Rodrigo Northam #14H",14,324.765009677772
"Rodrigo Northam #14H",15,336.222770228457
"Rodrigo Northam #14H",16,339.944381554619
"Rodrigo Northam #14H",17,337.135224757725
"Rodrigo Northam #14H",18,345.807450089747
"Rodrigo Northam #14H",19,349.08383411201
"Rodrigo Northam #14H",20,342.904421312449
"Rodrigo Northam #14H",21,323.17549620577
"Rodrigo Northam #14H",22,328.112970625466
"Rodrigo Northam #14H",23,340.821576820726
"Rodrigo Northam #14H",24,328.106928261777
"Rodrigo Northam #14H",25,336.597323111717
"Rodrigo Northam #14H",26,318.967857975153
"Rodrigo Northam #14H",27,321.127942987629
"Rodrigo Northam #14H",28,330.162516278741
"Rodrigo Northam #14H",29,325.346824665267
"Rodrigo Northam #14H",30,320.08174827444
"Rodrigo Northam #14H",31,325.85838571922
"Rodrigo Northam #14H",32,322.346128103843
"Rodrigo Northam #14H",33,308.417439375378
"Rodrigo Northam #14H",34,312.4521966845
"Rodrigo Northam #14H",35,311.397530711401
"Rodrigo Northam #14H",36,302.569220278371
"Rodrigo Northam #14H",37,305.038710873577
"Rodrigo Northam #14H",38,315.242087059066
"Rodrigo Northam #14H",39,305.50964697763
"Rodrigo Northam #14H",40,306.662828929616
"Rodrigo Northam #14H",41,301.889427320746
"Rodrigo Northam #14H",42,317.828985708387
"Rodrigo Northam #14H",43,296.128329844745
"Rodrigo Northam #14H",44,295.111796667813
"Rodrigo Northam #14H",45,299.041017961178
"Rodrigo Northam #14H",46,302.761290165514
"Rodrigo Northam #14H",47,302.940934756964
"Rodrigo Northam #14H",48,293.933225921382
"Rodrigo Northam #14H",49,289.945552257446
"Rodrigo Northam #14H",50,286.067797323235
"Rodrigo Northam #14H",51,300.063742229635
"Rodrigo Northam #14H",52,292.714226700952
"Rodrigo Northam #14H",53,291.880223526996
"Rodrigo Northam #14H",54,301.891937215317
"Rodrigo Northam #14H",55,297.435060848717
"Rodrigo Northam #14H",56,302.238701523571
"Rodrigo Northam #14H",57,289.244332211964
"Rodrigo Northam #14H",58,291.260894047439
"Rodrigo Northam #14H",59,289.988545869751
"Rodrigo Northam #14H",60,275.07452525159
"Rodrigo Northam #14H",61,282.637330298767
"Rodrigo Northam #14H",62,291.291072246983
"Rodrigo Northam #14H",63,288.326064571241
"Rodrigo Northam #14H",64,280.141173181396
"Rodrigo Northam #14H",65,286.434383215236
"Rodrigo Northam #14H",66,264.015774566387
"Rodrigo Northam #14H",67,283.787039168228
"Rodrigo Northam #14H",68,264.130669661295
"Rodrigo Northam #14H",69,283.539300203941
"Rodrigo Northam #14H",70,290.033543485201
"Rodrigo Northam #14H",71,265.272308601242
"Rodrigo Northam #14H",72,269.533960165781
"Rodrigo Northam #14H",73,281.539384840505
"Rodrigo Northam #14H",74,265.432998273668
"Rodrigo Northam #14H",75,270.895036699302
"Rodrigo Northam #14H",76,269.904345568713
"Rodrigo Northam #14H",77,262.614824722849
"Rodrigo Northam #14H",78,269.384917188185
"Rodrigo Northam #14H",79,287.281627859892
"Rodrigo Northam #14H",80,256.536710667003
"Rodrigo Northam #14H",81,275.106269509004
"Rodrigo Northam #14H",82,252.517168429164
"Rodrigo Northam #14H",83,265.010437854282
"Rodrigo Northam #14H",84,263.939036789446
"Rodrigo Northam #14H",85,269.10545731677
"Rodrigo Northam #14H",86,274.758924459229
"Rodrigo Northam #14H",87,260.494477129352
"Rodrigo Northam #14H",88,257.932209520579
"Rodrigo Northam #14H",89,256.791666957745
"Rodrigo Northam #14H",90,249.298660247196
"Rodrigo Northam #14H",91,266.076542444204
"Rodrigo Northam #14H",92,265.223976114277
"Rodrigo Northam #14H",93,253.922473345424
"Rodrigo Northam #14H",94,257.033331928248
"Rodrigo Northam #14H",95,251.07614001017
"Rodrigo Northam #14H",96,258.926123686391
"Rodrigo Northam #14H",97,261.354896783029
"Rodrigo Northam #14H",98,262.241653703288
"Rodrigo Northam #14H",99,242.940098751298
"Rodrigo Northam #14H",100,250.646429540639
"Rodrigo Northam #14H",101,252.157241807368
"Rodrigo Northam #14H",102,259.356995571095
"Rodrigo Northam #14H",103,248.068995077299
"Rodrigo Northam #14H",104,240.084634965848
"Rodrigo Northam #14H",105,250.869596926786
"Rodrigo Northam #14H",106,241.5918567092
"Rodrigo Northam #14H",107,247.861122973408
"Rodrigo Northam #14H",108,240.162108615355
"Rodrigo Northam #14H",109,256.694003730654
"Rodrigo Northam #14H",110,251.785712624961
"Rodrigo Northam #14H",111,256.078623511683
"Rodrigo Northam #14H",112,236.761046762313
"Rodrigo Northam #14H",113,246.545913026579
"Rodrigo Northam #14H",114,216.290365649022
"Rodrigo Northam #14H",115,233.918743587448
"Rodrigo Northam #14H",116,242.820563947614
"Rodrigo Northam #14H",117,244.045304976166
"Rodrigo Northam #14H",118,246.683505811467
"Rodrigo Northam #14H",119,225.621568185742
"Rodrigo Northam #14H",120,233.548705670912
"Rodrigo Northam #14H",121,234.456841540646
"Rodrigo Northam #14H",122,226.842971299518
"Rodrigo Northam #14H",123,233.652013072266
"Rodrigo Northam #14H",124,239.075173744367
"Rodrigo Northam #14H",125,241.255396670891
"Rodrigo Northam #14H",126,230.258240789203
"Rodrigo Northam #14H",127,234.998105221853
"Rodrigo Northam #14H",128,232.050087520918
"Rodrigo Northam #14H",129,234.712717402435
"Rodrigo Northam #14H",130,240.560165612227
"Rodrigo Northam #14H",131,235.283736291319
"Rodrigo Northam #14H",132,225.485331676304
"Rodrigo Northam #14H",133,224.092985037975
"Rodrigo Northam #14H",134,213.389789331656
"Rodrigo Northam #14H",135,231.581921182483
"Rodrigo Northam #14H",136,239.556465854338
"Rodrigo Northam #14H",137,240.569358529295
"Rodrigo Northam #14H",138,226.97707595071
"Rodrigo Northam #14H",139,230.890984675604
"Rodrigo Northam #14H",140,225.462576972229
"Rodrigo Northam #14H",141,227.418208660714
"Rodrigo Northam #14H",142,241.431670717452
"Rodrigo Northam #14H",143,245.10692999109
"Rodrigo Northam #14H",144,234.34674567907
"Rodrigo Northam #14H",145,224.512958184953
"Rodrigo Northam #14H",146,226.296576894514
"Rodrigo Northam #14H",147,209.979972318863
"Rodrigo Northam #14H",148,225.117558419007
"Rodrigo Northam #14H",149,225.334759831137
"Rodrigo Northam #14H",150,229.643676456841
"Rodrigo Northam #14H",151,227.970999260355
"Rodrigo Northam #14H",152,219.532771997743
"Rodrigo Northam #14H",153,237.47995578867
"Rodrigo Northam #14H",154,216.914612005649
"Rodrigo Northam #14H",155,219.362895422038
"Rodrigo Northam #14H",156,215.408354834854
"Rodrigo Northam #14H",157,226.853174485099
"Rodrigo Northam #14H",158,234.638093075824
"Rodrigo Northam #14H",159,222.750661398937
"Rodrigo Northam #14H",160,229.763858096808
"Rodrigo Northam #14H",161,221.659448841946
"Rodrigo Northam #14H",162,214.892186369271
"Rodrigo Northam #14H",163,229.27033306351
"Rodrigo Northam #14H",164,206.950111565258
"Rodrigo Northam #14H",165,219.190436559085
"Rodrigo Northam #14H",166,221.222596290467
"Rodrigo Northam #14H",167,202.4360944845
"Rodrigo Northam #14H",168,221.76176989985
"Rodrigo Northam #14H",169,193.626140080475
"Rodrigo Northam #14H",170,213.917439008263
"Rodrigo Northam #14H",171,205.112122312808
"Rodrigo Northam #14H",172,214.584501655556
"Rodrigo Northam #14H",173,202.917978327365
"Rodrigo Northam #14H",174,214.08079512687
"Rodrigo Northam #14H",175,205.131562000335
"Rodrigo Northam #14H",176,222.27492478165
"Rodrigo Northam #14H",177,211.433486809619
"Rodrigo Northam #14H",178,202.195012552161
"Rodrigo Northam #14H",179,203.015676658557
"Rodrigo Northam #14H",180,206.521252517174
"Rodrigo Northam #14H",181,202.927990918408
"Rodrigo Northam #14H",182,198.843141566522
"Rodrigo Northam #14H",183,215.800150965123
"Rodrigo Northam #14H",184,204.402304027329
"Rodrigo Northam #14H",185,219.440297184243
"Rodrigo Northam #14H",186,209.463393688425
"Rodrigo Northam #14H",187,204.191042072821
"Rodrigo Northam #14H",188,190.072821554958
"Rodrigo Northam #14H",189,210.408031695289
"Rodrigo Northam #14H",190,219.292144789235
"Rodrigo Northam #14H",191,208.128849672076
"Rodrigo Northam #14H",192,207.360209520589
"Rodrigo Northam #14H",193,197.101614686092
"Rodrigo Northam #14H",194,194.249925294014
"Rodrigo Northam #14H",195,200.029338034763
"Rodrigo Northam #14H",196,202.912067259708
"Rodrigo Northam #14H",197,211.600009644253
"Rodrigo Northam #14H",198,203.2309184744
"Rodrigo Northam #14H",199,195.883843248181
"Rodrigo Northam #14H",200,198.52623318234
"Rodrigo Northam #14H",201,200.476376642465
"Rodrigo Northam #14H",202,212.436170168609
